"Lat","Lon","Index","Region"
54.5677417398087,13.1664453204763,92,"SW Baltic"
54.5675161583915,13.2688720243295,93,"SW Baltic"
54.5747622102433,19.9709402549897,94,"E Baltic"
54.567502888953,20.0726101912958,95,"E Baltic"
54.5819172022301,19.869226182014,96,"E Baltic"
54.5923941320283,11.9877217964688,97,"SW Baltic"
54.5913582153884,16.6027088145802,98,"S Baltic"
54.5875734609924,16.704995289866,99,"S Baltic"
54.5889677847073,19.7674685851384,100,"E Baltic"
54.5932972700971,20.1297841993943,101,"E Baltic"
54.5966710139314,13.4228866389103,102,"SW Baltic"
54.5961795377749,13.5253994381546,103,"SW Baltic"
54.6126154581088,10.0370770340098,104,"SW Baltic"
54.6147021945106,11.4227443828082,105,"SW Baltic"
54.6113262782893,16.8618312084081,106,"S Baltic"
54.6078976145771,18.7654411027857,107,"S Baltic"
54.61494144811,19.824441653265,108,"E Baltic"
54.6078311717517,19.9262666533117,109,"E Baltic"
54.619620596039,18.5613025988749,110,"S Baltic"
54.6271327952723,13.1667434076631,111,"SW Baltic"
54.6269067350883,13.2693535432332,112,"SW Baltic"
54.6435602875785,11.3700199167598,113,"SW Baltic"
54.638943653991,16.9164952583452,114,"S Baltic"
54.6447977279842,20.2443989212558,115,"E Baltic"
54.6467271796957,11.5752809981022,116,"SW Baltic"
54.6481510672825,11.6779255866224,117,"SW Baltic"
54.649468560501,11.7805786635315,118,"SW Baltic"
54.651784304938,11.985907650024,119,"SW Baltic"
54.6520504947372,18.5151758901757,120,"S Baltic"
54.6522368291029,20.1425296731098,121,"E Baltic"
54.6567358496413,13.2182440763146,122,"SW Baltic"
54.6595714027648,20.0406150126144,123,"E Baltic"
54.6723948851546,11.3172036250799,124,"SW Baltic"
54.6705036180049,20.3018398200156,125,"E Baltic"
54.6780028441927,20.199904375556,126,"E Baltic"
54.6863169469246,13.2698367899081,127,"SW Baltic"
54.6855440575626,13.4754193679462,128,"SW Baltic"
54.6941003335674,17.0260967585874,129,"S Baltic"
54.7012058976466,11.2642953576683,130,"SW Baltic"
54.6998726335931,19.8938254624235,131,"E Baltic"
54.7111940669769,11.9840869901706,132,"SW Baltic"
54.7054194298923,18.6274389840954,133,"S Baltic"
54.7193846274841,10.6970520896195,134,"SW Baltic"
54.7185441174795,20.0532271163764,135,"E Baltic"
54.7312878944612,10.0264357389148,136,"SW Baltic"
54.7280847233047,11.1084206702582,137,"SW Baltic"
54.7320620492316,18.6837062904591,138,"S Baltic"
54.7448119920551,17.2387719537121,139,"S Baltic"
54.7436235316889,18.4787728285177,140,"S Baltic"
54.7478701729845,10.6435315316205,141,"SW Baltic"
54.7567928927745,11.0552416921456,142,"SW Baltic"
54.7716258721688,12.0853035805851,143,"SW Baltic"
54.7722407421994,17.2939707795487,144,"S Baltic"
54.7904122512065,17.5549050247014,145,"S Baltic"
54.8028007918615,18.488621974546,146,"S Baltic"
54.8072705779757,10.6392894864886,147,"SW Baltic"
54.8128387376514,17.7132966963088,148,"S Baltic"
54.8178992306319,19.9186007000404,149,"E Baltic"
54.8305142939858,10.3792714895658,150,"SW Baltic"
54.8331799892771,10.4824158226563,151,"SW Baltic"
54.8357387604454,10.5855764865437,152,"SW Baltic"
54.8405354139221,10.7919441456082,153,"SW Baltic"
54.8449040336648,10.9983691386259,154,"SW Baltic"
54.8402674227078,9.70631311477808,155,"SW Baltic"
54.8539516636895,11.5146474131304,156,"SW Baltic"
54.8516727248666,18.1336326450544,157,"S Baltic"
54.8468875592018,9.91256265430225,158,"SW Baltic"
54.858845308461,10.3252967941353,159,"SW Baltic"
54.8641823709707,10.531770767404,160,"SW Baltic"
54.8621171553101,12.2378237150647,161,"SW Baltic"
54.8621037453185,17.9277755977493,162,"S Baltic"
54.8569413775108,18.0307203983873,163,"S Baltic"
54.8666903384368,10.635032149694,164,"SW Baltic"
54.8713850013299,10.8416003695036,165,"SW Baltic"
54.8749668899021,9.85816199153753,166,"SW Baltic"
54.881273204953,10.0646574835686,167,"SW Baltic"
54.8756511231987,11.0482247413164,168,"SW Baltic"
54.8828969765087,11.4616205188497,169,"SW Baltic"
54.8871514380161,10.2712293246275,170,"SW Baltic"
54.8951655465045,10.5812185765103,171,"SW Baltic"
54.8976225939103,10.684580719642,172,"SW Baltic"
54.8961725069572,9.59709062319677,173,"SW Baltic"
54.903020802818,9.80366861806169,174,"SW Baltic"
54.9118186319713,11.4085004431175,175,"SW Baltic"
54.9134173143415,11.5119644489291,176,"SW Baltic"
54.9209955102871,10.4238805911447,177,"SW Baltic"
54.9162924865079,11.7189209098514,178,"SW Baltic"
54.9177033103057,20.9837065154274,179,"E Baltic"
54.9261294308753,10.6307594384499,180,"SW Baltic"
54.930834115335,10.8377001160873,181,"SW Baltic"
54.9259143785717,20.88116687685,182,"E Baltic"
54.9406896436484,10.0593527629236,183,"SW Baltic"
54.9407165393552,11.3552870316632,184,"SW Baltic"
54.9423706752315,11.4588393510013,185,"SW Baltic"
54.9439173138873,11.5624017419473,186,"SW Baltic"
54.9430162183165,21.0421973301841,187,"E Baltic"
54.9546116436931,10.5768449158218,188,"SW Baltic"
54.9524186351215,12.391182338734,189,"SW Baltic"
54.9534680287216,12.5984308588453,190,"SW Baltic"
54.9570739388479,10.6803935418507,191,"SW Baltic"
54.9616761888804,10.8875356096962,192,"SW Baltic"
54.9594557101402,20.8369381057274,193,"E Baltic"
54.9658484762917,11.0947329388971,194,"SW Baltic"
54.969590607727,11.3019801303178,195,"SW Baltic"
54.9713003099595,11.4056207349701,196,"SW Baltic"
54.9729024096901,11.5092717770051,197,"SW Baltic"
54.9653908400527,20.3677186640207,198,"E Baltic"
54.9675175663117,20.7342321995318,199,"E Baltic"
54.968298304052,21.1007781359268,200,"E Baltic"
54.9830691405108,10.5228370049727,201,"SW Baltic"
54.9757837285755,11.7166024650306,202,"SW Baltic"
54.9770629143088,11.8202807559936,203,"SW Baltic"
54.9782344306985,11.9239667743373,204,"SW Baltic"
54.9804429404825,20.1620010309264,205,"E Baltic"
54.9754740398139,20.631476260749,206,"E Baltic"
54.9879989849545,10.7301210754917,207,"SW Baltic"
54.9940749396704,14.9847672311226,208,"Central Baltic"
54.9935494721267,21.1594490177399,209,"E Baltic"
55.0034137484786,11.5597979036083,210,"SW Baltic"
55.0088190219146,10.3650322976767,211,"SW Baltic"
55.0104502458148,12.182471263212,212,"SW Baltic"
55.0165445893325,10.6761912008538,213,"SW Baltic"
55.0189044834939,10.7799422283001,214,"SW Baltic"
55.0206037312439,15.1422348007103,215,"Central Baltic"
55.0187696270066,21.2182100602139,216,"E Baltic"
55.0283055916852,9.99949537193179,217,"SW Baltic"
55.0267947259012,14.830867101317,218,"Central Baltic"
55.0371700913112,10.3107520032351,219,"SW Baltic"
55.0399096177049,10.4145404322506,220,"SW Baltic"
55.0406249079371,12.2336772507499,221,"SW Baltic"
55.0420015560063,12.4414779618274,222,"SW Baltic"
55.0429058619188,9.52980625448206,223,"SW Baltic"
55.0474818307369,10.7260049001081,224,"SW Baltic"
55.0497903485318,10.829857189349,225,"SW Baltic"
55.0519910439165,10.9337237468863,226,"SW Baltic"
55.0464558843394,9.63353928130346,227,"SW Baltic"
55.0654960561113,10.2563779281929,228,"SW Baltic"
55.0699811710906,12.1809874103849,229,"SW Baltic"
55.0707783003872,12.2849774197494,230,"SW Baltic"
55.0744129592775,9.57856906485063,231,"SW Baltic"
55.0783994699603,10.7759125571226,232,"SW Baltic"
55.0948245186866,11.7119403132297,233,"SW Baltic"
55.0854955221998,20.7622371929959,234,"E Baltic"
55.1109616114826,20.8208561031138,235,"E Baltic"
55.1114216492651,21.189006903061,236,"E Baltic"
55.1093515392356,9.73136833259518,237,"SW Baltic"
55.119053975868,10.0433230369445,238,"SW Baltic"
55.1188103585765,14.6797085168221,239,"Central Baltic"
55.1190133728377,20.7176711482381,240,"E Baltic"
55.1295315413763,12.1794981616076,241,"SW Baltic"
55.1401755967423,10.8760105051183,242,"SW Baltic"
55.1423292797774,10.9801668148,243,"SW Baltic"
55.1503223942455,10.0926915698099,244,"SW Baltic"
55.1543740209155,11.7095965143446,245,"SW Baltic"
55.1588735100493,12.1266165820781,246,"SW Baltic"
55.1688237653967,10.8219571884892,247,"SW Baltic"
55.1710339111515,10.9262011768008,248,"SW Baltic"
55.170491527798,15.099861032161,249,"Central Baltic"
55.1653665284289,9.62128972279991,250,"SW Baltic"
55.182019455545,11.5519294973318,251,"SW Baltic"
55.1783571241632,14.6827670341216,252,"Central Baltic"
55.1891013338997,12.1780034873952,253,"SW Baltic"
55.2013428650721,15.0496010525165,254,"Central Baltic"
55.2076964761862,11.2896016312503,255,"SW Baltic"
55.219307794939,12.2294854263965,256,"SW Baltic"
55.2208155859275,20.9527966166606,257,"E Baltic"
55.2283693587487,10.8179855903141,258,"SW Baltic"
55.2321741963066,14.9992461722447,259,"Central Baltic"
55.2290079914431,20.8492972314997,260,"E Baltic"
55.2293612839343,21.218778239797,261,"E Baltic"
55.2283150077092,9.71945143627549,262,"SW Baltic"
55.2365775887276,11.2358006294053,263,"SW Baltic"
55.2379232092672,14.685836706794,264,"Central Baltic"
55.2544429657833,20.908241738103,265,"E Baltic"
55.2461886550292,21.0118067870693,266,"E Baltic"
55.2649581936284,14.8442371484976,267,"Central Baltic"
55.2597612951386,9.76867420810035,268,"SW Baltic"
55.2668222402637,14.7396658074319,269,"Central Baltic"
55.2879341771431,10.8139994885312,270,"SW Baltic"
55.2878252412696,9.71346037912663,271,"SW Baltic"
55.3103841081223,12.4892625274036,272,"SW Baltic"
55.3052195571308,21.0264063598194,273,"E Baltic"
55.313573256559,21.2930949738796,274,"E Baltic"
55.3188484237602,10.8643590127675,275,"SW Baltic"
55.3158631281616,9.65815152972266,276,"SW Baltic"
55.3225975386056,9.86740458732334,277,"SW Baltic"
55.3264153409484,14.7428478598987,278,"Central Baltic"
55.3305609797963,21.0856266527436,279,"E Baltic"
55.3305064278852,8.50079341189397,280,"North Sea"
55.3411187985073,13.2752692493565,281,"SW Baltic"
55.3407777207365,13.3801310921212,282,"SW Baltic"
55.3388950470864,20.9818120457152,283,"E Baltic"
55.3473680873749,21.2487653322247,284,"E Baltic"
55.3507252750304,9.81216934815034,285,"SW Baltic"
55.3645540859334,14.1675333943945,286,"Central Baltic"
55.371245725728,13.1180813056082,287,"SW Baltic"
55.3657147645462,14.062611818764,288,"Central Baltic"
55.3826798850264,11.0702968176085,289,"SW Baltic"
55.3811495921044,21.2043436434317,290,"E Baltic"
55.3753980875866,9.6520322297708,291,"SW Baltic"
55.393749703755,14.221109439549,292,"Central Baltic"
55.3896082527187,21.1003980676113,293,"E Baltic"
55.3852214514533,8.3878734778905,294,"North Sea"
55.3899636004252,8.4925549694486,295,"North Sea"
55.3995597152339,12.4353337195799,296,"SW Baltic"
55.401132045903,12.960603360992,297,"SW Baltic"
55.3987394042961,13.6959722067841,298,"SW Baltic"
55.396073561833,14.0110742262379,299,"Central Baltic"
55.4125375382455,8.33127110801991,300,"North Sea"
55.4102806824865,9.80632551301475,301,"SW Baltic"
55.4229214490095,14.2747816703409,302,"Central Baltic"
55.422032028518,8.54082413124438,303,"North Sea"
55.4283817497718,12.2771046372224,304,"SW Baltic"
55.4307769589639,12.8028369980532,305,"SW Baltic"
55.430927521906,12.9079902875829,306,"SW Baltic"
55.4349519627572,9.64589050410878,307,"SW Baltic"
55.4357733492434,10.7514241048899,308,"SW Baltic"
55.4442624398526,11.171891883745,309,"SW Baltic"
55.4401955661184,21.2193537949653,310,"E Baltic"
55.4383882588329,9.75088838414666,311,"SW Baltic"
55.4494393270366,8.48428636364284,312,"North Sea"
55.4644002315735,10.6967685294127,313,"SW Baltic"
55.4578230115533,12.223824471346,314,"SW Baltic"
55.4664696393166,9.69535533778094,315,"SW Baltic"
55.4824133898059,21.0705239573859,316,"E Baltic"
55.4904915974796,10.5367588765767,317,"SW Baltic"
55.4906013347408,12.9078211135955,318,"SW Baltic"
55.4992582358349,21.2344185910798,319,"E Baltic"
55.5077531441153,21.130102312026,320,"E Baltic"
55.5330612352241,21.1897737395996,321,"E Baltic"
55.531495112472,8.31410010372288,322,"North Sea"
55.5327315177815,9.89989250968443,323,"Skagerrak & Kattegat"
55.5408656987225,14.3849608280018,324,"Central Baltic"
55.541511589537,21.0853370789351,325,"E Baltic"
55.5477376532403,12.274441710498,326,"Skagerrak & Kattegat"
55.5495108954362,12.591034025804,327,"Skagerrak & Kattegat"
55.548699863538,8.04683008335165,328,"North Sea"
55.5616104746005,11.0596313255865,329,"Skagerrak & Kattegat"
55.5587913482134,8.2571799298979,330,"North Sea"
55.56685069,21.1450357265777,331,"E Baltic"
55.5786551388243,10.4771808785237,332,"Skagerrak & Kattegat"
55.5812285744357,10.5827206141363,333,"Skagerrak & Kattegat"
55.5836921416564,10.6882767657892,334,"Skagerrak & Kattegat"
55.5779533344485,12.3265843679145,335,"Skagerrak & Kattegat"
55.5791367796185,12.5378407429424,336,"Skagerrak & Kattegat"
55.579879899069,12.7491096849024,337,"Skagerrak & Kattegat"
55.5924471567025,11.1106512661258,338,"Skagerrak & Kattegat"
55.5986021105396,10.1052648570228,339,"Skagerrak & Kattegat"
55.6006265233387,21.1002043148291,340,"E Baltic"
55.6071552350769,10.4220418552833,341,"Skagerrak & Kattegat"
55.6081470734974,12.3788243702605,342,"Skagerrak & Kattegat"
55.6087394384753,12.4845500938123,343,"Skagerrak & Kattegat"
55.6095935685423,12.6960113522345,344,"Skagerrak & Kattegat"
55.6098553233805,12.8017454471543,345,"Skagerrak & Kattegat"
55.610006866792,12.9074808924189,346,"Skagerrak & Kattegat"
55.6212923051843,11.0560499240498,347,"Skagerrak & Kattegat"
55.6299214126309,10.1554263830632,348,"Skagerrak & Kattegat"
55.6328305550421,10.2611067044501,349,"Skagerrak & Kattegat"
55.6311208796125,14.3359096799688,350,"Central Baltic"
55.6356296883299,10.3668056791174,351,"Skagerrak & Kattegat"
55.6408977945683,10.5782567287996,352,"Skagerrak & Kattegat"
55.6399047759876,12.9603122756997,353,"Skagerrak & Kattegat"
55.64051161642,8.08584332948175,354,"North Sea"
55.6501125083561,11.001351173769,355,"Skagerrak & Kattegat"
55.6486914756001,9.78273456184257,356,"Skagerrak & Kattegat"
55.6612211660302,10.2056851129668,357,"Skagerrak & Kattegat"
55.6695866673383,12.8013789060596,358,"Skagerrak & Kattegat"
55.6768222538306,9.72686746738454,359,"Skagerrak & Kattegat"
55.6834243151363,9.93847497433328,360,"Skagerrak & Kattegat"
55.6865601585693,10.0443104474942,361,"Skagerrak & Kattegat"
55.6935376565368,21.0701342255139,362,"E Baltic"
55.6990241799746,12.6421544861716,363,"Skagerrak & Kattegat"
55.7076776979322,10.8916608050392,364,"Skagerrak & Kattegat"
55.7098207627788,10.9976521261529,365,"Skagerrak & Kattegat"
55.7323537909075,8.12507877889593,366,"North Sea"
55.752190944661,10.2509570425832,367,"Skagerrak & Kattegat"
55.7519278321879,14.234688862789,368,"Central Baltic"
55.7550022509756,10.3570465793366,369,"Skagerrak & Kattegat"
55.7602932724193,10.5692793449799,370,"Skagerrak & Kattegat"
55.767400357403,10.8877518629598,371,"Skagerrak & Kattegat"
55.7695480839828,10.9939393665506,372,"Skagerrak & Kattegat"
55.7715851153034,11.1001406583868,373,"Skagerrak & Kattegat"
55.7735114267314,11.2063550112667,374,"Skagerrak & Kattegat"
55.7776139501607,10.0891621190861,375,"Skagerrak & Kattegat"
55.7753269949673,11.3125816974512,376,"Skagerrak & Kattegat"
55.7888713170016,10.5139108182413,377,"Skagerrak & Kattegat"
55.7892595843777,12.9069658255073,378,"Skagerrak & Kattegat"
55.7864863663985,21.0398905706638,379,"E Baltic"
55.8043091748281,11.2578513847915,380,"Skagerrak & Kattegat"
55.8060712791896,11.3641824535671,381,"Skagerrak & Kattegat"
55.8116913439207,14.2369815131621,382,"Central Baltic"
55.8225045316834,10.6711040980743,383,"Skagerrak & Kattegat"
55.8403090705605,10.1901102407621,384,"Skagerrak & Kattegat"
55.8436712863295,11.948208609479,385,"Skagerrak & Kattegat"
55.8486042080138,10.509290281033,386,"Skagerrak & Kattegat"
55.8488960424366,12.8002711053368,387,"Skagerrak & Kattegat"
55.8456860345145,21.0547874956233,388,"E Baltic"
55.8621986496567,11.1480949020898,389,"Skagerrak & Kattegat"
55.8656469820897,10.0278239023002,390,"Skagerrak & Kattegat"
55.8674964680245,11.4676799530262,391,"Skagerrak & Kattegat"
55.8797646373614,10.560235195706,392,"Skagerrak & Kattegat"
55.8786794759529,12.7467753093576,393,"Skagerrak & Kattegat"
55.8911057525106,11.0930684005646,394,"Skagerrak & Kattegat"
55.8930404724526,11.1996776030628,395,"Skagerrak & Kattegat"
55.9029249855988,10.2914523301797,396,"Skagerrak & Kattegat"
55.8981771900507,11.5195770933468,397,"Skagerrak & Kattegat"
55.9007111017631,14.2937708446508,398,"Central Baltic"
55.9087042043009,12.7998990872307,399,"Skagerrak & Kattegat"
55.9219801333002,11.1446446817799,400,"Skagerrak & Kattegat"
55.9272895191565,11.4648245115855,401,"Skagerrak & Kattegat"
55.931596312281,11.7851002726642,402,"Skagerrak & Kattegat"
55.9328090266836,11.8918767253635,403,"Skagerrak & Kattegat"
55.9299236908476,14.3483582358313,404,"Central Baltic"
55.938496955428,12.7463032117905,405,"Skagerrak & Kattegat"
55.9626838397176,10.2864007254893,406,"Skagerrak & Kattegat"
55.9563770106056,11.4099725679326,407,"Skagerrak & Kattegat"
55.9594744309856,11.6236691484422,408,"Skagerrak & Kattegat"
55.962125654653,11.8374040345349,409,"Skagerrak & Kattegat"
55.9591116519248,14.4030450378623,410,"Central Baltic"
55.9681267405659,10.499997522024,411,"Skagerrak & Kattegat"
55.970681090172,10.6068223727143,412,"Skagerrak & Kattegat"
55.9678894633563,12.5856919920985,413,"Skagerrak & Kattegat"
55.9871016169965,11.4619584107448,414,"Skagerrak & Kattegat"
55.9886520225899,11.5689064481128,415,"Skagerrak & Kattegat"
55.9914178290434,11.7828317047735,416,"Skagerrak & Kattegat"
55.988274888821,14.4578314226395,417,"Central Baltic"
55.9850066138352,14.6717113722609,418,"Central Baltic"
56.017413305129,14.5127175619567,419,"Central Baltic"
56.0281121664176,12.6920330779569,420,"Skagerrak & Kattegat"
56.0303083981407,8.07956061343451,421,"North Sea"
56.0430276284101,14.7819605409428,422,"Central Baltic"
56.0535825044989,11.9949139421773,423,"Skagerrak & Kattegat"
56.0572230620684,21.0542892175632,424,"E Baltic"
56.0822580234153,10.2762408179226,425,"Skagerrak & Kattegat"
56.0840240852697,12.0476174425585,426,"Skagerrak & Kattegat"
56.0843604909474,15.6433698055367,427,"Central Baltic"
56.0786141295694,15.8577172014316,428,"Central Baltic"
56.0877247755684,10.4906352058609,429,"Skagerrak & Kattegat"
56.0875986074182,12.5841399679986,430,"Skagerrak & Kattegat"
56.0896594268405,15.4289483408281,431,"Central Baltic"
56.0870659038743,15.5361679589007,432,"Central Baltic"
56.0899538423061,8.07035503874005,433,"North Sea"
56.0989140019485,14.9999070988164,434,"Central Baltic"
56.1144434924477,12.1004213706265,435,"Skagerrak & Kattegat"
56.1070073138536,15.9140187562839,436,"Central Baltic"
56.1167589425805,12.4226305724748,437,"Skagerrak & Kattegat"
56.1232572846972,15.2702131609272,438,"Central Baltic"
56.1208289974777,15.3775583336008,439,"Central Baltic"
56.1156362755716,15.5921978360442,440,"Central Baltic"
56.1318492600744,14.8406804981221,441,"Central Baltic"
56.1298694965859,14.948084957321,442,"Central Baltic"
56.1448687284078,10.3785207940005,443,"Skagerrak & Kattegat"
56.1441803809637,15.6483279834854,444,"Central Baltic"
56.1501232176967,10.5933523288431,445,"Skagerrak & Kattegat"
56.1456694809531,12.2608272891757,446,"Skagerrak & Kattegat"
56.1468917275057,15.5409255962222,447,"Central Baltic"
56.1503480312506,21.0236541677506,448,"E Baltic"
56.177198466922,12.5291600462326,449,"Skagerrak & Kattegat"
56.1841754702943,20.9778721034377,450,"E Baltic"
56.182023099452,8.11009969408269,451,"North Sea"
56.20997493546,10.588828574639,452,"Skagerrak & Kattegat"
56.2099608538076,16.4629340411449,453,"Central Baltic"
56.2235389445227,16.0326134746959,454,"Central Baltic"
56.235996171442,10.42497643344,455,"Skagerrak & Kattegat"
56.2371097076645,12.5282740078504,456,"Skagerrak & Kattegat"
56.2417193860082,8.10090748919421,457,"North Sea"
56.2672629599275,10.4764595950647,458,"Skagerrak & Kattegat"
56.2668114022262,12.4738703049565,459,"Skagerrak & Kattegat"
56.2676863020728,12.6897126758148,460,"Skagerrak & Kattegat"
56.2679544221687,12.7976375468691,461,"Skagerrak & Kattegat"
56.2978028124889,12.7434332420781,462,"Skagerrak & Kattegat"
56.3014337279634,8.09168074430379,463,"North Sea"
56.311891210415,16.5552669154342,464,"Central Baltic"
56.3267505728718,12.4728774293082,465,"Skagerrak & Kattegat"
56.3331860215982,16.3680482843215,466,"Central Baltic"
56.3960931209314,20.9768541864536,467,"E Baltic"
56.4278000910496,10.952171769888,468,"Skagerrak & Kattegat"
56.4388317286499,16.3521239275379,469,"Central Baltic"
56.447182975569,12.5794133362124,470,"Skagerrak & Kattegat"
56.4597715117502,16.1640197710303,471,"Central Baltic"
56.4596436078702,16.6262855672455,472,"Central Baltic"
56.4554941645497,20.9919202214701,473,"E Baltic"
56.4739157151251,16.1926346079152,474,"Central Baltic"
56.4769445280799,12.5246962547861,475,"Skagerrak & Kattegat"
56.4773853694213,12.6333336935132,476,"Skagerrak & Kattegat"
56.4877543168703,10.9482883446501,477,"Skagerrak & Kattegat"
56.4987249667992,16.3584807023178,478,"Central Baltic"
56.5079915794096,12.9048469027135,479,"Skagerrak & Kattegat"
56.516648972575,10.8919879945915,480,"Skagerrak & Kattegat"
56.5382047900046,10.5092649850422,481,"Skagerrak & Kattegat"
56.5407561500759,10.6180212957325,482,"Skagerrak & Kattegat"
56.5621029133645,16.2561166417792,483,"Central Baltic"
56.5586366637678,16.3648616043706,484,"Central Baltic"
56.5729467225442,8.10400954680158,485,"North Sea"
56.5878069377013,8.42988228207244,486,"North Sea"
56.6220407243458,16.2623157173364,487,"Central Baltic"
56.620110707476,8.47992757328404,488,"North Sea"
56.6278888011111,12.7953243024981,489,"Skagerrak & Kattegat"
56.6280461018055,12.904484329263,490,"Skagerrak & Kattegat"
56.6467571079868,16.4289965644809,491,"Central Baltic"
56.6476586529713,8.42117904912373,492,"North Sea"
56.6554876165993,10.3906163002223,493,"Skagerrak & Kattegat"
56.6580071070288,12.849761061601,494,"Skagerrak & Kattegat"
56.6652376301632,8.14446362899359,495,"North Sea"
56.6786442698755,11.5921551479762,496,"Skagerrak & Kattegat"
56.6751773859526,8.36232773536477,497,"North Sea"
56.6876717150043,12.6855667104844,498,"Skagerrak & Kattegat"
56.6932616448757,21.052754023437,499,"E Baltic"
56.6953975900522,16.7631371334569,500,"Central Baltic"
56.7026668026664,8.30337348650833,501,"North Sea"
56.7175267414731,12.6305314493929,502,"Skagerrak & Kattegat"
56.7348784610425,16.4934913514361,503,"Central Baltic"
56.744111421407,10.3284089645348,504,"Skagerrak & Kattegat"
56.7553445663115,16.7703306026349,505,"Central Baltic"
56.7833328391413,16.8286691842329,506,"Central Baltic"
56.7948557092136,16.5001784504927,507,"Central Baltic"
56.7866985619664,21.0214922039334,508,"E Baltic"
56.8041380039608,10.3232922842091,509,"Skagerrak & Kattegat"
56.8074487424069,12.5745780261225,510,"Skagerrak & Kattegat"
56.8230002566878,16.558348837124,511,"Central Baltic"
56.8266734514145,16.448707934912,512,"Central Baltic"
56.8372636964497,12.5192267001254,513,"Skagerrak & Kattegat"
56.8462146171382,21.0368310988941,514,"E Baltic"
56.8499053952924,8.22608753297536,515,"North Sea"
56.8712670522219,16.8945694595633,516,"Central Baltic"
56.8717576605929,21.0989865567095,517,"E Baltic"
56.8866821972775,16.4553287870293,518,"Central Baltic"
56.8968194326798,12.4082077531999,519,"Skagerrak & Kattegat"
56.9065414784879,18.1695013982679,520,"Central Baltic"
56.9242466424646,10.3129999433856,521,"Skagerrak & Kattegat"
56.9265600139915,12.3525397384315,522,"Skagerrak & Kattegat"
56.9312596623189,16.9020556969882,523,"Central Baltic"
56.9391858520036,18.119568341835,524,"Central Baltic"
56.9748971247021,16.5203940424331,525,"Central Baltic"
56.9672789870924,16.7406728101818,526,"Central Baltic"
56.9747233028213,8.31770681594382,527,"North Sea"
56.9777943215278,23.6442358766296,528,"E Baltic"
56.9867051586749,12.3512920295749,529,"Skagerrak & Kattegat"
57.0144273312713,23.8818747117014,530,"E Baltic"
57.0071460416395,8.36825702154278,531,"Skagerrak & Kattegat"
57.0164293065723,12.2954092907705,532,"Skagerrak & Kattegat"
57.0152397090578,18.4095528041587,533,"Central Baltic"
57.0263543438731,18.1894242084151,534,"Central Baltic"
57.0331182394646,21.3646794233769,535,"E Baltic"
57.0382721360653,23.9466193765865,536,"E Baltic"
57.0395498747176,8.41891236991047,537,"Skagerrak & Kattegat"
57.046128287151,12.2394199887118,538,"Skagerrak & Kattegat"
57.0480164294726,18.3596974678386,539,"Central Baltic"
57.0553523963739,16.8067138391941,540,"Central Baltic"
57.0589702745897,23.4471421013964,541,"E Baltic"
57.0620800054059,24.0114630879247,542,"E Baltic"
57.0719347100097,8.46967310999286,543,"Skagerrak & Kattegat"
57.0926588366755,21.380796678095,544,"E Baltic"
57.0858508315809,24.0764059066833,545,"E Baltic"
57.1022482530617,18.4803911509859,546,"Central Baltic"
57.1048244468473,23.2936938454825,547,"E Baltic"
57.1043004551815,8.5205394911112,548,"Skagerrak & Kattegat"
57.1073281039088,10.4081332403834,549,"Skagerrak & Kattegat"
57.1071679793095,17.0352715633182,550,"Central Baltic"
57.1095845067457,24.1414478929976,551,"E Baltic"
57.1332809229245,24.2065891061646,552,"E Baltic"
57.138745576277,10.4610458128386,553,"Skagerrak & Kattegat"
57.135991251723,12.1817425842782,554,"Skagerrak & Kattegat"
57.1434242048256,16.8731292626131,555,"Central Baltic"
57.1398094917036,23.2490207440472,556,"E Baltic"
57.1366470176099,8.57151176295938,557,"Skagerrak & Kattegat"
57.1412378281403,8.6821456479678,558,"Skagerrak & Kattegat"
57.1500718855795,8.90350941145139,559,"Skagerrak & Kattegat"
57.1621760655762,18.490996025096,560,"Central Baltic"
57.1584421448671,9.1249957462628,561,"Skagerrak & Kattegat"
57.1624532132514,9.23578284030894,562,"Skagerrak & Kattegat"
57.1832766622545,16.5997270778516,563,"Central Baltic"
57.1822402143362,8.95495459741952,564,"Skagerrak & Kattegat"
57.1869994468561,16.488817590115,565,"Central Baltic"
57.1892479674762,18.5516267063326,566,"Central Baltic"
57.1864300462722,9.06580447336123,567,"Skagerrak & Kattegat"
57.2015159506946,10.5671922352947,568,"Skagerrak & Kattegat"
57.2035027245,16.880639705963,569,"Central Baltic"
57.1951183723171,17.102446012986,570,"Central Baltic"
57.1983023640558,9.39852785937694,571,"Skagerrak & Kattegat"
57.2152072309031,16.5477137598903,572,"Central Baltic"
57.2162888044343,18.6123631560054,573,"Central Baltic"
57.2314939236496,16.9399220932101,574,"Central Baltic"
57.2340533269147,23.2239641791755,575,"E Baltic"
57.2398457949946,10.9540948181123,576,"Skagerrak & Kattegat"
57.2396117315634,24.359052447895,577,"E Baltic"
57.2616958573155,10.5624636997981,578,"Skagerrak & Kattegat"
57.2555034375664,12.0671984754155,579,"Skagerrak & Kattegat"
57.2551960498325,17.1104136586978,580,"Central Baltic"
57.2730450294564,11.119155473309,581,"Skagerrak & Kattegat"
57.2769414691044,18.0077572342415,582,"Central Baltic"
57.2915948221303,16.9475835953875,583,"Central Baltic"
57.3041298139099,11.1730695322268,584,"Skagerrak & Kattegat"
57.3035139225655,16.6137342240125,585,"Central Baltic"
